,도로명,lat,lon
0,15,45.0497701,2.699717568
0,12,44.31585745,2.50656973
0,경춘로1308번길 8-12,37.6507839,127.2391221
0,경춘로 1292-49,37.7361633,127.4146533
0,의안로240번길 16,37.6483297,127.2455834
0,평내로 38,37.6440158,127.2367619
0,경춘로1308번길 20-14,37.6507839,127.2391221
0,경춘로1308번길 20-13,37.6507839,127.2391221
0,경춘로1308번길 20-12,37.6507839,127.2391221
0,경춘로1256번길 24,37.6454519,127.235525
0,경춘로1286번길 35,37.6473097,127.23758
0,의안로 155,37.6403986,127.2351068
0,평내로 46,37.6440158,127.2367619
0,평내로 146,37.6469248,127.2413693
0,의안로 148,37.6403986,127.2351068
0,의안로 176,37.6403986,127.2351068
0,평내로 113,37.6440158,127.2367619
0,평내로 104,37.6440158,127.2367619
0,평내로 89,37.6440158,127.2367619
0,경춘로 1305,37.7361633,127.4146533
0,평내로 76,37.6440158,127.2367619
0,경춘로1350번길 34,37.6510398,127.2427243
0,호평로69번길 10,37.656715,127.2484267
0,백봉로 32,37.6539686,127.2531798
0,천마산로 65-2,35.0914366,129.0183333
0,늘을3로 65-4,37.659313,127.2435388
0,늘을3로 65-8,37.659313,127.2435388
0,호평로45번길 11-15,37.6577659,127.2458957
0,호평로 33,37.6558357,127.241948
0,호평로 94,37.6558357,127.241948
0,늘을2로 90-39,37.6543043,127.2437328
0,호평로 93,37.6558357,127.241948
0,늘을2로 90-36,37.6543043,127.2437328
0,호평로45번길 21,37.6577659,127.2458957
0,늘을1로 75,37.6523549,127.240091
0,호평로 9,37.6558357,127.241948
0,늘을3로 65-26,37.659313,127.2435388
0,호평로 149,37.6558357,127.241948
0,늘을1로 270,37.6523549,127.240091
0,늘을3로 71,37.659313,127.2435388
0,호평로 118,37.6558357,127.241948
0,늘을3로 88-12,37.659313,127.2435388
0,천마산로14번길 10,37.6649493,127.2489095
0,천마산로 65,35.0914366,129.0183333
0,늘을3로 7,37.659313,127.2435388
0,비룡로 321,37.73647,127.28812
0,녹촌로 87-29,37.644975,127.3015874
0,경춘로1842번길 36-1,37.6530771,127.2944093
0,녹촌로 51,37.644975,127.3015874
0,수레로1233번길 34,37.6469033,127.299735
0,경춘로2290번길 1,37.6532887,127.3411643
0,경춘로 2102-16,37.7361633,127.4146533
0,경춘로 2102-25,37.623562,127.187527
0,비룡로 110-17,37.73647,127.28812
0,마석로 110,37.6512216,127.3064149
0,맷돌로 50,37.6580058,127.3054477
0,소래비로 130,37.6881173,127.3243201
0,비룡로 56-8,37.70488,127.32582
0,맷돌로 115,37.6580058,127.3054477
0,경춘로 1605,37.7361633,127.4146533
0,경춘로 1606,37.7361633,127.4146533
0,비룡로 186,37.73647,127.28812
0,비룡로 185-25,37.73647,127.28812
0,경춘로 1790-1,37.7361633,127.4146533
0,비룡로 166,37.73647,127.28812
0,경춘로2290번길 2,37.6532887,127.3411643
0,경춘로2248번길 40,37.6544033,127.3374382
0,수레로 1105-27,37.5995658,127.2401244
0,수레로1233번길 11,37.6469033,127.299735
0,창현로 45,37.6476471,127.3053846
0,마석중앙로 36,37.6520358,127.3112849
0,창현로 60,37.6476471,127.3053846
0,녹촌로 20,37.644975,127.3015874
0,수레로 1178,37.5995658,127.2401244
0,수레로 1157-18,37.61229,127.26577
0,수레로1233번길 8,37.6469033,127.299735
0,수레로 1234-13,37.5995658,127.2401244
0,녹촌로 9,37.6442248,127.2853086
0,수레로 1157,37.5995658,127.2401244
0,수레로 1142-7,37.5995658,127.2401244
0,수레로 1142-19,37.6282538,127.2848666
0,광암로17번길 15-2,37.8963469,127.08399
0,강변로664번길 45,37.9266251,127.0508897
0,강변로664번길 46,37.9266251,127.0508897
0,강변로664번길 25,37.9266251,127.0508897
0,동광로154번길 15,37.9136912,127.0620453
0,상패로 187,37.9168705,127.0537306
0,어수로 29-16,37.9024331,127.0531875
0,상패로 54,37.9168705,127.0537306
0,강변로296번길 19,37.89769975,127.0463406
0,못골로 60,35.1357792,129.0924387
0,삼육사로1002번길 25,37.8970277,127.0597662
0,거북마루로 45,37.8958382,127.0523607
0,생골로 45,37.9002838,127.0604538
0,생연로 91,37.9028512,127.0509911
0,송터로 19,37.9081244,127.0629673
0,동두천로 260,37.9061281,127.0559432
0,평화로 2418,35.7847458,127.132773
0,생연로 72,37.9028512,127.0509911
0,동두천로 185,37.89811535,127.0533567
0,동두천로 171,37.9061281,127.0559432
0,장고갯로 23,37.9120286,127.0654789
0,삼육사로 1057,37.8917084,126.9819596
0,중앙로 424,36.6527935,127.4876506
0,큰시장로 64,37.9011044,127.054719
0,행선로 100-21,37.8974184,127.0613936
0,행선로 100-10,37.8974184,127.0613936
0,행선로 100-9,37.8974184,127.0613936
0,행선로 123-19,37.8974184,127.0613936
0,행선로 123-49,37.8974184,127.0613936
0,삼육사로1002번길 47,37.8970277,127.0597662
0,송터로 21,37.9081244,127.0629673
0,장고갯로 116,37.9120286,127.0654789
0,어등로 6,37.9011133,127.0677418
0,어수로83번길 36,37.9035639,127.0522243
0,삼육사로 880-17,37.8917084,126.9819596
0,동광로 97,37.4941062,126.9962656
0,동광로154번길 35,37.9136912,127.0620453
0,강변로300번길 60,37.89911,127.046213
0,동광로154번길 26-7,37.9136912,127.0620453
0,이담로 10,37.8886153,127.0567176
0,동두천로 63,37.9061281,127.0559432
0,동두천로 27,37.9061281,127.0559432
0,강변로 160,36.9808386,126.9496054
0,거북마루로 64,37.8958382,127.0523607
0,동두천로 149,37.9061281,127.0559432
0,이담로 89,37.8886153,127.0567176
0,생연로 28,37.8946258,127.0490946
0,동두천로 139,37.9061281,127.0559432
0,지행로 16,37.8924645,127.0593373
0,동두천로 89,37.9061281,127.0559432
0,이담로 161,37.8886153,127.0567176
0,삼육사로1002번길 93,37.8956418,127.0598479
0,평화로 2316-13,35.7847458,127.132773
0,평화로 2316-6,37.7510447,127.0438566
0,지행로 111,37.8924645,127.0593373
0,생연로 10,37.9028512,127.0509911
0,행선로 52,37.8974184,127.0613936
0,고리울로64번길 7,37.5258703,126.8229433
0,역곡로455번길 60,37.5253283,126.8135071
0,고리울로15번길 27,37.5287458,126.8179472
0,고강로170번길 19-4,37.5302564,126.8223621
0,고강로154번길 27,37.5300052,126.8224227
0,역곡로472번길 157,37.52563,126.8199083
0,원종로107번길 14-11,37.5260104,126.8135101
0,수주로 18,37.5238371,126.8258398
0,역곡로482번길 163-12,37.5254343,126.8223645
0,고강로 132,37.5299007,126.8136767
0,원종로 118,37.5240587,126.8103817
0,고강로72번길 52,37.5274516,126.8135163
0,고강로72번길 62,37.5274516,126.8135163
0,원종로119번길 38,37.5248605,126.813505
0,원종로119번길 46,37.5248605,126.813505
0,고리울로52번길 6,37.523629,126.820529
0,고리울로52번길 5,37.5266015,126.8216492
0,수주로 47,37.5238371,126.8258398
0,고리울로64번길 20,37.5244862,126.8229535
0,역곡로482번길 149,37.5254343,126.8223645
0,고리울로64번길 25-6,37.5244862,126.8229535
0,역곡로496번길 58,37.5284438,126.8206324
0,원종로119번길 54,37.5248605,126.813505
0,수주로 26,37.5238371,126.8258398
0,지양로158번길 63-9,37.5230966,126.8235031
0,고리울로27번길 7,37.5285944,126.819293
0,수주로 30,37.5238371,126.8258398
0,역곡로472번길 102,37.52563,126.8199083
0,역곡로490번길 93,37.5279055,126.8205329
0,고리울로16번길 44,37.5264803,126.8175539
0,원종로119번길 66,37.5248605,126.813505
0,역곡로 509,37.5253244,126.8158288
0,역곡로 507,37.5253244,126.8158288
0,역곡로456번길 36,37.5253431,126.8173232
0,고강로72번길 7,37.5274516,126.8135163
0,고리울로7번길 32,37.528864,126.8168964
0,범안로7번길 26,37.4817074,126.807595
0,범안로36번길 17,37.478534,126.8066161
0,경인로 544,37.5041845,126.8821904
0,경인로 528,37.484818,126.8138081
0,안곡로 33,37.4760825,126.8089173
0,안곡로 117,37.4760825,126.8089173
0,경인로548번길 27-15,37.4853455,126.8161803
0,범안로 9,37.48069765,126.8057896
0,부광로22번길 48,37.4821379,126.8119801
0,경인로498번길 61,37.483236,126.8112306
0,경인로498번길 94,37.483236,126.8112306
0,범안로46번길 18,37.4775479,126.8069498
0,경인옛로 136,37.4815544,126.7937659
0,안곡로86번길 10,37.47842,126.8118679
0,범안로7번길 58,37.4817074,126.807595
0,안곡로30번길 33,37.4784533,126.8057602
0,경인로484번길 28,37.4808438,126.8109206
0,안곡로 4,37.4760825,126.8089173
0,소안로 20,37.4787825,126.8025
0,경인로536번길 85,37.4842219,126.8169057
0,안곡로149번길 30,37.4829135,126.8164879
0,경인로484번길 68-7,37.4808438,126.8109206
0,부광로16번길 45,37.4821082,126.8100661
0,범안로21번길 39,37.4797625,126.809027
0,경인옛로 111,37.4815544,126.7937659
0,안곡로 97,37.4760825,126.8089173
0,경인로 527,37.48531795,126.8133498
0,경인로548번길 30,37.4853455,126.8161803
0,경인로 505,37.48447725,126.8111098
0,부광로8번길 26,37.4834864,126.8113444
0,안곡로16번길 47,37.4779564,126.8041864
0,경인로 605,37.5041845,126.8821904
0,경인로 476,37.5041845,126.8821904
0,부광로8번길 16,37.483236,126.8112306
0,범안로57번길 15,37.4772204,126.8084457
0,부광로22번길 42,37.4821379,126.8119801
0,부광로22번길 22,37.4821379,126.8119801
0,범안로45번길 34,37.4774997,126.8093973
0,부광로41번길 64,37.482477,126.8168624
0,범안로58번길 24,37.4775479,126.8069498
0,경인로548번길 35,37.4853455,126.8161803
0,경인로 462,37.5041845,126.8821904
0,경인로498번길 68,37.4809363,126.8127773
0,경인로498번길 58,37.483236,126.8112306
0,부광로22번길 43,37.4821379,126.8119801
0,부광로21번길 17,37.4833539,126.8145466
0,부광로 15,37.4731181,126.821209
0,안곡로30번길 27,37.4784533,126.8057602
0,부천로416번길 56,37.5211311,126.7874302
0,신흥로 373,37.5466133,126.9811628
0,부천로432번길 15,37.5224946,126.78606
0,신흥로377번가길 7,37.5162742,126.7744091
0,수도로245번길 69,37.5220229,126.7898416
0,삼작로233번길 50,37.5215867,126.7874291
0,삼작로233번길 60,37.5215867,126.7874291
0,신흥로393번길 27,37.518707,126.775308
0,수도로180번길 62,37.5183034,126.7868801
0,삼작로280번길 35,37.5187723,126.7925529
0,성곡로63번길 122,37.5176,126.7953017
0,성곡로63번길 68,37.5176,126.7953017
0,삼작로292번길 41-20,37.518295,126.7951543
0,수도로206번길 74,37.5177704,126.7883609
0,삼작로 267,37.5201658,126.7802919
0,정주로34번가길 12,37.5083876,126.7788639
0,삼작로268번길 53-14,37.5183102,126.7912141
0,부천로245번길 44,37.5058286,126.7827635
0,옥산로 155-7,35.8865082,128.5784617
0,부천로366번길 78,37.5166775,126.7878538
0,부천로366번길 93,37.5166775,126.7878538
0,삼작로256번길 16,37.5177712,126.7898573
0,부천로354번길 75,37.5156018,126.7880659
0,삼작로268번길 72,37.5183102,126.7912141
0,성곡로69번길 107,37.5187654,126.7951562
0,양지남로68번길 25,37.4673349,126.8135622
0,은성로 172-17,36.6569218,128.0918209
0,범안로 81,35.8511348,128.6779967
0,범안로 80,35.8511348,128.6779967
0,범안로95번길 32,37.473715,126.8100624
0,범안로96번길 23,37.4727237,126.8068164
0,범안로 130-27,35.8511348,128.6779967
0,석천로 356,37.5307952,126.7680855
0,평천로 740,37.5210603,126.6931919
0,석천로 350,37.5307952,126.7680855
0,평천로751번길 19,37.516241,126.7734491
0,중동로443번길 21,37.5195132,126.7693209
0,수도로55번길 1,37.5146429,126.7723821
0,길주로 74,37.5052274,126.7504127
0,장말로 136,37.4941413,126.7513256
0,상동로 196,35.3148665,128.9547416
0,상동로 186,35.3148665,128.9547416
0,평천로 616,37.5210603,126.6931919
0,도약로 81,37.5107591,126.7658186
0,길주로 129,37.50609345,126.7568935
0,상동로 78,37.4970524,126.7511597
0,도약로 16,37.5107591,126.7658186
0,상동로117번길 64,37.50794,126.7512569
0,계남로 19,37.510126,126.7494462
0,상동로117번길 22,37.50794,126.7512569
0,도약로 36,37.5107591,126.7658186
0,길주로 71,37.5063896,126.7505137
0,상일로 71,37.553051,127.1723493
0,상일로 72,37.553051,127.1723493
0,장말로 102,37.4941413,126.7513256
0,부흥로 71,37.4993915,126.7198796
0,조마루로 48,37.4996302,126.7596313
0,상동로 25,35.3148665,128.9547416
0,부흥로 49,37.4993915,126.7198796
0,길주로 91,37.5066816,126.6720192
0,부흥로 150,37.4993915,126.7198796
0,장말로 137,37.4941413,126.7513256
0,부일로 203,37.4927546,126.8239647
0,부일로 279,37.4927546,126.8239647
0,길주로 63,37.5063498,126.7494041
0,부일로205번길 46,37.4892718,126.7528951
0,도약로 82,37.5107591,126.7658186
0,도약로 56,37.5107591,126.7658186
0,계남로 81,37.510126,126.7494462
0,계남로 72,37.510126,126.7494462
0,계남로 60,37.510126,126.7494462
0,소향로 11,37.5032278,126.7538478
0,송내대로205번길 70,37.5020777,126.7548783
0,송내대로205번길 26,37.5020777,126.7548783
0,부흥로 109,37.4993915,126.7198796
0,조마루로 84,37.4996302,126.7596313
0,장말로 107-1,37.4941413,126.7513256
0,부흥로 100,37.4993915,126.7198796
0,부흥로 102,37.4993915,126.7198796
0,장말로 71,37.4941413,126.7513256
0,소향로 18,37.5032278,126.7538478
0,상동로 57,35.3148665,128.9547416
0,조마루로 47,37.4996302,126.7596313
0,소사로276번길 69,37.4828114,126.8008609
0,부일로 571-21,37.489663,126.7320434
0,부일로571번길 40,37.4858472,126.7920486
0,부일로620번길 6,37.4833219,126.7991694
0,소사로160번길 40,37.472516,126.7991253
0,소사로 185,37.52406,126.80483
0,소사로 204,37.52406,126.80483
0,경인옛로 97,37.4815544,126.7937659
0,소안로 63,37.4787825,126.8025
0,소사로 166,37.52406,126.80483
0,호현로 469,37.4741735,126.7920985
0,소사로78번길 81,37.4668033,126.801654
0,은성로30번길 53,37.4737191,126.7940203
0,소삼로 47,37.4783627,126.7975434
0,경인옛로 25,37.4815544,126.7937659
0,소사로247번길 19,37.4807032,126.7940763
0,호현로387번길 33,37.4723638,126.7911001
0,소사로 212,37.52406,126.80483
0,호현로 488,37.4741735,126.7920985
0,소삼로 62,37.4783627,126.7975434
0,소사로134번길 14,37.4705392,126.796796
0,경인로 344,37.5041845,126.8821904
0,소사로126번길 18,37.4705039,126.7997567
0,소사로125번길 62-12,37.4696835,126.794357
0,호현로 480,37.4741735,126.7920985
0,경인로412번길 13,37.4807336,126.8015034
0,소사로177번길 55,37.4739809,126.7935055
0,소사로78번길 70,37.4668033,126.801654
0,소사로102번길 67,37.4684557,126.7998719
0,소사동로 100,37.471188,126.8014741
0,소사동로72번길 32,37.4715951,126.8043913
0,은성로 25,36.6569218,128.0918209
0,호현로387번길 9,37.4723638,126.7911001
0,소사로102번길 47,37.4684557,126.7998719
0,소삼로15번길 24,37.4795989,126.7947791
0,소사로78번길 42,37.4668033,126.801654
0,경인로 424,37.5041845,126.8821904
0,소사로170번길 81,37.4733553,126.7968776
0,소사로247번길 24,37.4807032,126.7940763
0,소사로247번길 20,37.4807032,126.7940763
0,경인로412번길 25,37.4807336,126.8015034
0,경인로170번길 8,37.481104,126.7741208
0,경인로92번길 21,37.4821882,126.7661346
0,경인로9번나길 34,37.4848378,126.7573126
0,경인로9번가길 11,37.4846875,126.7557149
0,중동로71번길 39,37.486301,126.7647333
0,성주로 86-24,35.1957184,128.6990836
0,성주로 66,35.1957184,128.6990836
0,경인로29번길 13,37.4847468,126.7587788
0,경인로150번길 44,37.4812082,126.7717984
0,심곡로10번길 86,37.4832959,126.7730947
0,경인로10번길 25-32,37.4820389,126.755826
0,경인로138번길 75,37.4812869,126.7706439
0,중동로 34,35.25298415,128.623275
0,경인로134번길 16,37.482353,126.7700256
0,경인로134번길 51,37.482353,126.7700256
0,경인로134번길 75,37.482353,126.7700256
0,경인로170번길 34,37.481104,126.7741208
0,경인로53번길 24,37.4851398,126.7615106
0,경인로3번길 24,37.4836623,126.7545298
0,성주로 100-10,36.533754,128.0729363
0,경인로134번길 72,37.482353,126.7700256
0,심곡로34번길 38-12,37.4811569,126.772942
0,송내대로 16,37.5241758,126.7607976
0,송내대로 14,37.5241758,126.7607976
0,경인로26번길 22,37.4827194,126.7582509
0,경인로137번길 11,37.4846343,126.7708639
0,경인로 142,37.4878214,126.7351476
0,경인로29번길 32,37.4847468,126.7587788
0,중동로71번길 61,37.486301,126.7647333
0,경인로117번길 27,37.4847269,126.7685137
0,경인로 61-2,37.5041845,126.8821904
0,경인로137번나길 27,37.4850502,126.7720347
0,경인로120번길 11,37.4815808,126.7684298
0,경인로150번길 68,37.4812082,126.7717984
0,중동로 64,35.8406896,127.0642577
0,경인로137번가길 26,37.4845421,126.773162
0,성주로 86-4,37.4786198,126.7643184
0,장말로 369,37.4941413,126.7513256
0,장말로 367,37.4941413,126.7513256
0,장말로 365,37.4941413,126.7513256
0,부일로 453,37.4927546,126.8239647
0,원미로 15,37.5079329,126.7965102
0,장말로362번길 7,37.489259,126.7820628
0,부흥로374번길 25-10,37.490781,126.7824131
0,원미로17번길 5,37.4845099,126.7876074
0,부천로 47,37.5037224,126.787161
0,부일로 429,37.4927546,126.8239647
0,신흥로26번길 36,37.4860369,126.7771469
0,장말로 263,37.4941413,126.7513256
0,장말로372번길 18,37.4895802,126.7831726
0,장말로362번길 17,37.489259,126.7820628
0,부일로 525,37.4927546,126.8239647
0,원미로13번길 38,37.4841165,126.7875137
0,신흥로26번길 32,37.4860369,126.7771469
0,원미로7번길 42,37.4833223,126.7886226
0,부일로 500,37.4927546,126.8239647
0,조마루로 363,37.4996302,126.7596313
0,신흥로16번길 27,37.4850284,126.7772058
0,신흥로 22,37.5437073,126.9872653
0,부일로483번길 39,37.4868613,126.7841079
0,부천로2번길 41,37.4841046,126.7847906
0,신흥로16번길 11,37.4850284,126.7772058
0,부천로2번길 49,37.4841046,126.7847906
0,원미로31번길 6,37.4857557,126.7878793
0,부흥로 452,37.4993915,126.7198796
0,원미로57번길 29,37.4885948,126.7888245
0,부일로 503,37.4927546,126.8239647
0,부천로57번길 8,37.4897174,126.7821683
0,부천로24번길 6,37.4861451,126.7852648
0,원미로 38,37.5079329,126.7965102
0,장말로 300,37.4941413,126.7513256
0,신흥로16번길 15,37.4850284,126.7772058
0,부천로57번길 11,37.4897174,126.7821683
0,부일로 425,37.4927546,126.8239647
0,경인로193번길 10,37.4840577,126.7770123
0,성주로 158,35.1957184,128.6990836
0,성무로9번길 39,37.4821396,126.7857425
0,심곡로67번길 70-15,37.4774194,126.7776091
0,심곡로67번길 70-43,37.4774194,126.7776091
0,경인로294번길 12,37.4820048,126.7880033
0,성무로17번길 47,37.4814799,126.7856819
0,심곡로10번길 20,37.4832959,126.7730947
0,경인로 189,37.5041845,126.8821904
0,심곡로67번길 74,37.4774194,126.7776091
0,경인로274번길 11,37.4821396,126.7857425
0,경인로 274-1,37.5041845,126.8821904
0,경인로 280,37.5041845,126.8821904
0,성주로 226,35.1957184,128.6990836
0,경인로 190,37.5041845,126.8821904
0,경인로170번길 45,37.481104,126.7741208
0,경인로216번길 105,37.4810148,126.7792002
0,심곡로10번길 26,37.4832959,126.7730947
0,하우로 326,37.4779731,126.7835061
0,심곡로34번길 22,37.4811569,126.772942
0,심곡로 83,37.5421871,126.6789151
0,심곡로9번길 43,37.4828799,126.7775535
0,심곡로9번길 51,37.4828799,126.7775535
0,수도로48번길 18-13,37.5132228,126.7720777
0,약대로 20,37.5129895,126.7684546
0,평천로 679,37.5210603,126.6931919
0,평천로 680,37.5210603,126.6931919
0,수도로 18,37.5217098,126.797153
0,도약로 206,37.5107591,126.7658186
0,도약로189번길 14-19,37.5110783,126.7717517
0,수도로48번길 9,37.5132228,126.7720777
0,약대로 33,37.5129895,126.7684546
0,신흥로321번길 27,37.5121774,126.7735802
0,신흥로321번길 28-10,37.5121774,126.7735802
0,신흥로321번길 28-9,37.5127997,126.7735971
0,성곡로40번길 9,37.5178735,126.801291
0,성곡로63번길 54,37.5176,126.7953017
0,삼작로346번길 20,37.5198652,126.8001061
0,성곡로28번길 21,37.517151,126.8018935
0,성곡로98번길 42,37.5206357,126.8010665
0,길주로561번길 124,37.5098917,126.8020192
0,여월로 27,37.5129084,126.8179397
0,길주로573번길 37,37.5079288,126.8062827
0,삼작로339번길 6,37.5208516,126.7994636
0,성곡로98번길 15,37.5206357,126.8010665
0,성곡로40번길 32,37.5178735,126.801291
0,부일로645번길 17,37.4838651,126.8018435
0,역곡로58번길 7,37.4903849,126.8097767
0,지봉로107번길 24,37.489338,126.8106361
0,지봉로143번길 7,37.4905244,126.8142387
0,지봉로143번길 38,37.4905244,126.8142387
0,지봉로 143,34.955928,127.5301749
0,지봉로 153,34.955928,127.5301749
0,역곡로26번길 18,37.4875002,126.8107946
0,안곡로279번길 42,37.4913173,126.8128005
0,부일로 812,37.4927546,126.8239647
0,지봉로121번길 34,37.4897636,126.8119507
0,소사로276번길 175,37.4828114,126.8008609
0,지봉로107번길 7,37.489338,126.8106361
0,지봉로77번길 35,37.4878156,126.8075741
0,역곡로45번길 36,37.4886985,126.8086556
0,역곡로37번길 20,37.4886027,126.8102314
0,역곡로20번길 62,37.4869776,126.8110615
0,부일로 795,37.4927546,126.8239647
0,역곡로20번길 71,37.4869776,126.8110615
0,역곡로26번길 91,37.4875002,126.8107946
0,부일로 821,37.4927546,126.8239647
0,지봉로45번길 16-11,37.4870578,126.8045792
0,역곡로20번길 91,37.4869776,126.8110615
0,역곡로19번길 26,37.4865566,126.8097644
0,소사로300번길 141,37.4844409,126.8008036
0,지봉로143번길 39,37.4905244,126.8142387
0,역곡로14번길 34,37.4869597,126.8128458
0,지봉로 133,34.955928,127.5301749
0,부일로685번길 13,37.4859574,126.8060096
0,부일로725번길 17,37.4860343,126.810035
0,역곡로13번길 43,37.4860343,126.810035
0,부일로725번길 18,37.4860343,126.810035
0,지봉로33번길 17,37.4849692,126.8042836
0,지봉로33번길 25,37.4849692,126.8042836
0,역곡로14번길 42,37.4869597,126.8128458
0,부일로763번길 10,37.4878453,126.8137099
0,안곡로 284,37.4760825,126.8089173
0,부일로664번길 8,37.4832153,126.8038878
0,지봉로107번길 44,37.4898794,126.8107267
0,역곡로13번길 17,37.48607675,126.810679
0,상오정로7번길 43,37.5253596,126.7846534
0,성오로160번길 27,37.5271818,126.798686
0,상오정로 28,37.5233368,126.7922958
0,상오정로19번길 12-6,37.5246234,126.7860719
0,성오로117번길 58,37.5236397,126.7975312
0,성오로117번길 51,37.5236397,126.7975312
0,오정로244번길 51-12,37.5287637,126.7865803
0,오정로244번길 51-11,37.5287637,126.7865803
0,오정로252번길 56-15,37.5291815,126.7887823
0,오정로232번길 35,37.527997,126.7855794
0,오정로244번길 39-7,37.5287637,126.7865803
0,오정로244번길 39-8,37.5287637,126.7865803
0,오정로252번길 23-5,37.5291815,126.7887823
0,오정로252번길 41,37.5291815,126.7887823
0,상오정로 31-5,37.5233368,126.7922958
0,오정로252번길 66-15,37.5291815,126.7887823
0,오정로251번길 39,37.530171,126.7818133
0,오정로 253,37.53072135,126.7868522
0,오정로 289,37.5493584,126.8164471
0,오정로 245,37.5493584,126.8164471
0,부천로476번길 46,37.5266982,126.78566
0,오정로232번길 51-11,37.527997,126.7855794
0,오정로211번길 73,37.53010545,126.7808643
0,범안로219번길 19,37.4648345,126.813157
0,양지로 234-26,35.1681858,129.0693466
0,옥길로 80,37.4676696,126.8226756
0,옥길로 55,37.4676696,126.8226756
0,범안로 220,35.8511348,128.6779967
0,양지로 234-9,35.1681858,129.0693466
0,양지로 234-10,35.1681858,129.0693466
0,원미로155번길 37,37.4966611,126.7905567
0,원미로144번길 51,37.4946969,126.7932621
0,부천로96번길 37,37.4924645,126.7875109
0,조종로7번길 30,37.4940188,126.7856788
0,부천로122번길 21,37.494853,126.7873717
0,조종로78번길 15,37.4919092,126.7934501
0,부천로136번길 45,37.4959459,126.7876246
0,원미로 100,37.5079329,126.7965102
0,원미로144번길 11,37.4946969,126.7932621
0,조종로27번길 17,37.4939156,126.7881059
0,원미로57번길 52,37.4885948,126.7888245
0,성지로 65,35.1726948,129.0550039
0,원종로66번길 11-23,37.522764,126.807206
0,원종로80번길 16,37.5227485,126.8088062
0,원종로9번길 72,37.5259243,126.8010137
0,소사로748번길 29,37.522764,126.807206
0,성지로71번길 27,37.5253335,126.810387
0,원종로24번길 20,37.5227645,126.802605
0,원종로51번길 52,37.5247177,126.8057475
0,소사로748번길 49,37.522764,126.807206
0,소사로 841,37.52406,126.80483
0,835,36.7475953,-4.9730405
0,상오정로182번길 21,37.5284795,126.7984417
0,소사로699번길 29,37.5185339,126.8039739
0,고강로24번길 14,37.5304933,126.8076434
0,고강로24번길 13,37.5304933,126.8076434
0,원종로71번길 45,37.5253376,126.807989
0,삼작로424번길 5,37.5185489,126.8087782
0,원종로 87,37.5240587,126.8103817
0,삼작로367번길 20,37.5205972,126.8025765
0,성오로94번길 25,37.5221371,126.8013125
0,소사로808번길 63,37.5283946,126.8069191
0,원종로9번길 10,37.52458145,126.8013724
0,삼작로410번길 66,37.5172635,126.807202
0,삼작로410번길 51,37.5172635,126.807202
0,까치로124번길 50,37.5172498,126.8078455
0,원종로51번길 20,37.5247177,126.8057475
0,고강로56번길 16-16,37.5294222,126.8096585
0,성지로 47,35.1726948,129.0550039
0,원종로9번길 25,37.5252585,126.800778
0,소사로700번길 47,37.5185489,126.8087782
0,삼작로402번길 13,37.5198854,126.8064745
0,소사로724번길 29,37.5205998,126.8071753
0,원종로36번길 11,37.5227657,126.8039766
0,원종로79번길 35,37.5254653,126.8083686
0,원종로9번길 71,37.5259243,126.8010137
0,원종로51번길 14-14,37.5245422,126.8066664
0,원종로 4,37.5240587,126.8103817
0,원종로 5,37.5240587,126.8103817
0,원종로10번길 12,37.5234163,126.8010007
0,소사로 855,37.52406,126.80483
0,상오정로182번길 53,37.5284795,126.7984417
0,원종로 10,37.5240587,126.8103817
0,수도로 336,37.5217098,126.797153
0,성오로149번길 77-13,37.52324,126.7974506
0,소사로 838-15,35.1278122,128.7777479
0,소사로775번길 24,37.5253281,126.8026135
0,삼작로368번길 15-12,37.5191956,126.8025948
0,소사로819번길 33,37.5294681,126.8028906
0,소사로 809,37.52406,126.80483
0,소사로748번길 57-1,37.522764,126.807206
0,소사로748번길 57-14,37.522764,126.807206
0,소사로807번길 54,37.5276955,126.802147
0,고강로40번가길 20,37.5302386,126.8082521
0,성오로 134,37.5213177,126.8009892
0,성오로140번길 12,37.5264177,126.8008571
0,성오로 104,37.5213177,126.8009892
0,성오로102번길 13,37.5227635,126.8013312
0,소사로808번길 17,37.5283946,126.8069191
0,삼작로410번길 54,37.5172635,126.807202
0,삼작로 401,37.5201658,126.7802919
0,성오로128번길 43,37.5253294,126.8017334
0,원종로 29,37.5240587,126.8103817
0,원종로79번길 6,37.5253362,126.8088047
0,원종로65번길 36,37.5257054,126.8074197
0,원종로93번길 15,37.5253335,126.810387
0,원종로85번길 104,37.5266802,126.8096031
0,원종로 69,37.5240587,126.8103817
0,고강로 46,37.5299007,126.8136767
0,원종로52번길 7-13,37.5234498,126.8064662
0,원종로79번길 13,37.5253362,126.8088047
0,소사로 814-1,37.52406,126.80483
0,고강로40번나길 5,37.5294425,126.8078365
0,소사로700번길 57,37.5185461,126.8068453
0,성오로140번길 31,37.5264177,126.8008571
0,성지로 8,35.30809,126.43969
0,까치로 99,37.5122983,126.8071382
0,까치로118번길 26,37.5167474,126.8078444
0,부흥로303번길 31,37.4965589,126.7758612
0,중동로 204,35.8406896,127.0642577
0,조마루로 278,37.4996302,126.7596313
0,부흥로 237,37.4993915,126.7198796
0,계남로 106,37.510126,126.7494462
0,계남로 126,37.510126,126.7494462
0,옥산로 65,35.8865082,128.5784617
0,옥산로 75,35.8865082,128.5784617
0,옥산로 83,35.8865082,128.5784617
